2.473100097656250000e+03,1.113162455843522691e+00
2.473200195312500000e+03,1.317519415531300586e+00
2.473300292968750000e+03,1.543283665615184042e+00
2.473400146484375000e+03,1.787211798452269962e+00
2.473500244140625000e+03,2.040094147960101356e+00
2.473600097656250000e+03,2.315303869994230990e+00
2.473700195312500000e+03,2.632126458504824740e+00
2.473800048828125000e+03,3.004738483758772283e+00
2.473900146484375000e+03,3.421856113551859924e+00
2.474000244140625000e+03,3.848602004364213958e+00
2.474100097656250000e+03,4.208598207990651652e+00
2.474200195312500000e+03,4.448800548999719773e+00
2.474300292968750000e+03,4.514000888970152836e+00
2.474400146484375000e+03,4.409830288036590495e+00
2.474500244140625000e+03,4.156082118915273682e+00
2.474600341796875000e+03,3.816524182701984014e+00
2.474700195312500000e+03,3.455923941887277362e+00
2.474800292968750000e+03,3.109970695574451938e+00
2.474900146484375000e+03,2.825553026889330965e+00
2.475000244140625000e+03,2.612883814815897043e+00
2.475100097656250000e+03,2.459379663071145306e+00
2.475200195312500000e+03,2.346303120594714464e+00
2.475300292968750000e+03,2.245047975850783306e+00
2.475400146484375000e+03,2.141269659841718020e+00
2.475500244140625000e+03,2.020906007662904180e+00
2.475600341796875000e+03,1.883536714844264992e+00
2.475700195312500000e+03,1.740723495993627967e+00
2.475800292968750000e+03,1.602640514444537700e+00
2.475900146484375000e+03,1.479394516466369547e+00
2.476000244140625000e+03,1.377698003140479077e+00
2.476100097656250000e+03,1.304902727848986199e+00
2.476200195312500000e+03,1.252334033297021643e+00
2.476300292968750000e+03,1.222226114939019004e+00
2.476400146484375000e+03,1.206367198483322634e+00
2.476500244140625000e+03,1.199587751790976098e+00
2.476600097656250000e+03,1.199520164508582010e+00
2.476700195312500000e+03,1.196533157049772589e+00
2.476800048828125000e+03,1.194879539335073515e+00
2.476900146484375000e+03,1.194540177942773784e+00
2.477000244140625000e+03,1.186165596819330093e+00
2.477100097656250000e+03,1.178484538530310655e+00
2.477200195312500000e+03,1.169233083188034650e+00
2.477300292968750000e+03,1.157356894680604764e+00
2.477400146484375000e+03,1.146808482464916734e+00
2.477500244140625000e+03,1.136428606171952627e+00
2.477600097656250000e+03,1.128443900613335549e+00
2.477700195312500000e+03,1.122340982543285959e+00
2.477800292968750000e+03,1.120083629969047756e+00
2.477900146484375000e+03,1.119649404122440073e+00
2.478000244140625000e+03,1.121395911237577980e+00
2.478100097656250000e+03,1.124232390627122991e+00
2.478200195312500000e+03,1.126628229686314597e+00
2.478300292968750000e+03,1.129075255266102973e+00
2.478400146484375000e+03,1.129221451142703891e+00
2.478500244140625000e+03,1.129163980178297999e+00
2.478600341796875000e+03,1.131498540310871714e+00
2.478700195312500000e+03,1.130741338288557829e+00
2.478800292968750000e+03,1.129905285287482464e+00
2.478900146484375000e+03,1.126642317412216432e+00
2.479000244140625000e+03,1.125859090051603006e+00
2.479100097656250000e+03,1.126223216010850292e+00
2.479200195312500000e+03,1.124122585788806195e+00
2.479300048828125000e+03,1.124439022827367962e+00
2.479400146484375000e+03,1.125652225731601730e+00
2.479500244140625000e+03,1.125900726308214139e+00
2.479600097656250000e+03,1.127038684097411814e+00
2.479700195312500000e+03,1.127126560436872538e+00
2.479800292968750000e+03,1.129037629939233067e+00
2.479900146484375000e+03,1.129062592388994091e+00
2.480000244140625000e+03,1.131741784750971869e+00
2.480100097656250000e+03,1.130879842362700671e+00
2.480200195312500000e+03,1.128986139234763542e+00
2.480300292968750000e+03,1.127544783043007870e+00
2.480400146484375000e+03,1.128680725239838756e+00
2.480500244140625000e+03,1.128639389607104526e+00
2.480600341796875000e+03,1.129012809440873344e+00
2.480700195312500000e+03,1.128904055990684219e+00
2.480800292968750000e+03,1.130911260240212934e+00
2.480900146484375000e+03,1.130589101061219237e+00
2.481000244140625000e+03,1.133430114010375966e+00
2.481100097656250000e+03,1.135667398851161192e+00
2.481200195312500000e+03,1.140345590637284356e+00
2.481300292968750000e+03,1.146523199810833171e+00
2.481400146484375000e+03,1.152248446445962582e+00
2.481500244140625000e+03,1.161392717433057831e+00
2.481600097656250000e+03,1.166120627877254012e+00
2.481700195312500000e+03,1.176115480261344493e+00
2.481800292968750000e+03,1.184655503301446977e+00
