5.099962770000000205e+02,1.502221872286969157e-02
5.100945740000000228e+02,8.911890037741485721e-03
5.101981509999999957e+02,1.407277525864772914e-02
5.102991329999999834e+02,5.900309123191420889e-03
5.104028319999999894e+02,1.163135464160878693e-02
5.104988710000000083e+02,3.370607170240142478e-04
5.105994569999999726e+02,5.661386570586401934e-03
5.106982419999999934e+02,1.793014920150928001e-03
5.108034969999999930e+02,1.641745774330788388e-02
5.108981630000000109e+02,1.960863804961261465e-03
5.110013119999999844e+02,1.321939011181855889e-02
5.111011349999999993e+02,3.251306792266936765e-03
5.111884769999999776e+02,8.696022985428675592e-03
5.112995300000000043e+02,7.267408089650010013e-03
5.114030759999999987e+02,1.384857612450887850e-02
5.115013730000000010e+02,7.798899702936661765e-03
5.115930789999999888e+02,1.477809108582184110e-03
5.116968689999999924e+02,1.139113501029622333e-04
5.117984619999999722e+02,6.220678170767566205e-03
5.118998409999999808e+02,5.539479321341290313e-03
5.119998469999999884e+02,9.926169835877027628e-03
5.120962520000000495e+02,1.078264902107946505e-03
5.121997679999999491e+02,9.316246586712334781e-04
5.123048099999999749e+02,7.681153557528161251e-03
5.123988040000000410e+02,2.525325700458760144e-03
5.125015260000000126e+02,9.079111341780479738e-03
5.126047360000000026e+02,9.329766129672746253e-03
5.127023930000000291e+02,7.221002699030752356e-03
5.127994999999999663e+02,1.319283740797545790e-02
5.128972780000000284e+02,1.022612032653838141e-02
5.129970700000000079e+02,-7.754709029986685698e-04
5.131009520000000066e+02,6.499154800783308629e-03
5.131998899999999821e+02,9.661969374461369317e-03
5.132979129999999941e+02,8.030240526248470811e-05
5.134002689999999802e+02,6.826883845065996083e-03
5.135003659999999854e+02,5.374556549741546507e-03
5.135993039999999610e+02,1.833475543279771205e-03
5.137019649999999729e+02,3.431776138554812686e-03
5.138009640000000218e+02,3.424224541586845267e-03
5.138989870000000337e+02,-1.667759054334850633e-03
5.139963989999999967e+02,-5.378335808511332250e-03
5.141019290000000410e+02,3.155803704883111509e-03
