278	-0.00850007
278.25	-0.010914
278.5	-0.0111441
278.75	-0.009125
279	-0.00420872
279.25	-0.005689
279.5	-0.00047378
279.75	-0.00129008
280	0
280.25	-0.00125341
280.5	0.00261058
280.75	-0.00482396
281	-0.0096577
281.25	-0.00807402
281.5	-0.0046696
281.75	0.000766114
282	-0.00116263
282.25	0.00888932
282.5	0.0125465
282.75	0.016681
283	0.0152175
283.025	0.0189199
283.05	0.0229448
283.075	0.026785
283.1	0.0217958
283.125	0.025501
283.15	0.0269303
283.175	0.0307131
283.2	0.0345394
283.225	0.0318473
283.25	0.035248
283.275	0.0444972
283.3	0.0392202
283.325	0.0483218
283.35	0.0420959
283.375	0.0558782
283.4	0.0490883
283.425	0.054341
283.45	0.0561089
283.475	0.0669769
283.5	0.0689373
283.525	0.0650061
283.55	0.0783567
283.575	0.0820025
283.6	0.0877126
283.625	0.101867
283.65	0.107726
283.675	0.11795
283.7	0.130643
283.725	0.136324
283.75	0.155714
283.775	0.178618
283.8	0.186489
283.825	0.1988
283.85	0.216107
283.875	0.225284
283.9	0.238448
283.925	0.255826
283.95	0.269582
283.975	0.28097
284	0.294999
284.025	0.316728
284.05	0.327105
284.075	0.359562
284.1	0.399087
284.125	0.430926
284.15	0.461986
284.175	0.509134
284.2	0.542451
284.225	0.571544
284.25	0.61708
284.275	0.636218
284.3	0.682969
284.325	0.679721
284.35	0.71135
284.375	0.700448
284.4	0.695008
284.425	0.706057
284.45	0.691768
284.475	0.695148
284.5	0.693936
284.525	0.674254
284.55	0.66982
284.575	0.681736
284.6	0.676135
284.625	0.67471
284.65	0.671845
284.675	0.691561
284.7	0.709005
284.725	0.742455
284.75	0.80893
284.775	0.8651
284.8	0.923407
284.825	0.983593
284.85	1.09572
284.875	1.22752
284.9	1.33616
284.925	1.54918
284.95	1.66108
284.975	1.92278
285	2.18544
285.025	2.40773
285.05	2.56092
285.075	2.79655
285.1	2.9579
285.125	3.08056
285.15	3.13228
285.175	3.18455
285.2	3.23463
285.225	3.21746
285.25	3.21479
285.275	3.22747
285.3	3.2445
285.325	3.2405
285.35	3.28715
285.375	3.29764
285.4	3.31457
285.425	3.35091
285.45	3.38787
285.475	3.35793
285.5	3.3783
285.525	3.34153
285.55	3.31146
285.575	3.24819
285.6	3.23576
285.625	3.15464
285.65	3.09614
285.675	3.0366
285.7	2.97675
285.725	2.86768
285.75	2.77055
285.775	2.67087
285.8	2.54705
285.825	2.43461
285.85	2.30179
285.875	2.22679
285.9	2.12938
285.925	1.97757
285.95	1.87521
285.975	1.79546
